candidate_id,source_dataset,source_zip,source_xml,source_member,split,width,height,xmin,ymin,xmax,ymax,shape_type,points,review_decision,approved_xmin,approved_ymin,approved_xmax,approved_ymax,review_note
4b4bcc2a73dfccc0,aihub189_polygon_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/폴리곤세크멘테이션/Polygon_1_new.zip,Polygon_0278/P0920_14.xml,Polygon_0278/MP_TW_P002184.jpg,train,1920,1080,340.66,383.97,520.75,698.10,polygon,"373.45,658.20;420.35,665.10;440.15,663.60;447.55,675.10;451.75,683.70;455.15,685.40;460.25,683.40;459.85,681.80;454.45,682.40;450.85,677.60;444.95,664.70;449.35,663.60;460.35,656.40;461.35,655.90;462.05,665.10;458.55,665.90;459.85,675.00;462.85,676.50;464.75,688.10;467.45,695.00;469.95,697.60;475.75,698.10;479.75,696.80;483.35,692.60;486.35,688.10;487.65,674.10;491.45,671.80;490.45,661.50;486.95,660.40;484.05,644.00;483.85,641.30;479.55,640.10;478.25,619.90;477.05,582.90;476.25,579.20;483.05,578.00;481.25,569.40;476.56,521.98;475.76,512.58;476.76,495.88;472.46,474.08;470.26,467.68;473.36,465.98;472.36,461.08;468.56,460.68;465.55,429.77;466.15,409.97;474.25,408.57;483.75,409.77;486.75,411.47;493.05,409.47;504.95,410.27;506.65,411.47;520.65,410.97;520.35,408.07;520.75,404.87;519.55,402.67;487.55,401.87;487.15,400.47;482.15,400.77;481.05,402.97;477.85,400.77;475.65,400.07;472.25,399.37;472.65,396.77;471.75,396.47;472.45,386.27;468.55,383.97;454.75,384.37;448.75,389.47;447.65,393.47;442.35,393.07;440.05,393.97;435.85,397.37;432.66,401.27;402.75,399.87;400.46,402.87;403.75,407.37;427.25,407.67;427.66,411.87;431.05,413.37;429.05,419.07;431.85,418.77;432.46,418.67;435.46,420.47;436.66,422.27;439.75,422.07;438.35,412.37;438.25,407.27;450.05,407.57;452.66,411.47;455.69,461.28;450.09,462.18;450.99,467.78;452.69,468.18;453.59,473.58;449.69,477.08;444.39,481.38;443.39,488.48;445.39,493.08;446.89,494.38;446.99,499.88;445.39,502.48;444.59,518.58;445.39,527.98;449.99,536.48;449.39,540.88;450.59,543.98;449.49,546.98;448.59,551.98;450.39,554.18;453.39,556.98;454.89,574.98;455.19,580.28;461.99,578.48;462.89,580.18;463.46,609.07;452.36,625.27;448.26,626.27;431.56,646.47;425.96,653.27;376.46,647.97;374.86,633.67;370.66,622.97;361.26,617.97;353.06,618.87;344.46,626.97;345.76,628.37;350.86,627.27;342.36,641.07;340.66,657.07;346.76,669.27;351.86,675.37;361.76,676.07;368.46,670.37;371.76,663.47",,340.66,383.97,520.75,698.10,
4c92741f8a3f20f1,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0126/0702_03.xml,Bbox_0126/MP_SEL_016703.jpg,train,1920,1080,1431.55,570.60,1487.08,633.40,box,,,1431.55,570.60,1487.08,633.40,
4e085b7c1ec8d984,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0130/0702_07.xml,Bbox_0130/MP_SEL_017770.jpg,train,1920,1080,739.19,312.19,824.17,518.70,box,,,739.19,312.19,824.17,518.70,
503ac8e2d08fab83,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0057/0625_05.xml,Bbox_0057/MP_SEL_006186.jpg,train,1920,1080,996.40,305.72,1058.04,427.80,box,,,996.40,305.72,1058.04,427.80,
53cdbe67e1d4774a,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0126/0702_03.xml,Bbox_0126/MP_SEL_016622.jpg,train,1920,1080,629.90,522.19,737.27,714.10,box,,,629.90,522.19,737.27,714.10,
5411689417d1a171,aihub189_polygon_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/폴리곤세크멘테이션/Polygon_1_new.zip,Polygon_0001/P0813_14.xml,Polygon_0001/MP_SEL_P000258.jpg,train,1920,1080,1020.93,768.85,1127.74,889.41,polygon,"1028.86,769.91;1025.16,778.37;1020.93,789.47;1021.98,800.05;1021.98,810.09;1025.16,818.03;1030.44,821.20;1032.56,830.72;1036.79,839.18;1044.72,848.70;1052.13,850.81;1057.41,843.41;1061.11,835.48;1063.76,831.77;1083.85,842.35;1082.80,852.93;1082.27,858.74;1087.55,865.62;1091.26,868.79;1096.54,880.95;1100.77,887.83;1111.35,889.41;1116.64,889.41;1124.04,880.42;1124.57,875.14;1125.63,863.50;1125.63,857.16;1127.74,842.88;1127.74,837.06;1126.16,826.49;1121.40,820.14;1112.41,809.04;1113.99,811.15;1072.22,819.08;1053.18,816.97;1043.66,805.33;1039.43,796.35;1037.85,782.07;1036.79,772.02;1033.09,768.85",,1020.93,768.85,1127.74,889.41,
54b4fd41c100636c,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0084/0627_05.xml,Bbox_0084/MP_SEL_009703.jpg,train,1920,1080,736.62,530.55,777.50,583.30,box,,,736.62,530.55,777.50,583.30,
5635f873c93c1eeb,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0020/0620_06.xml,Bbox_0020/MP_SEL_002364.jpg,train,1920,1080,772.60,348.44,801.13,403.65,box,,,772.60,348.44,801.13,403.65,
568564e5785ddf1f,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0128/0702_05.xml,Bbox_0128/MP_SEL_017135.jpg,train,1920,1080,949.75,544.56,990.52,613.97,box,,,949.75,544.56,990.52,613.97,
581c7a5041d278fd,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0047/0624_08.xml,Bbox_0047/MP_SEL_005069.jpg,train,3328,1872,1490.13,947.34,1565.45,1059.26,box,,,1490.13,947.34,1565.45,1059.26,
59cdbdc115571492,aihub189_polygon_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/폴리곤세크멘테이션/Polygon_1_new.zip,Polygon_0244/P0919_10.xml,Polygon_0244/MP_TW_P000490.jpg,train,1920,1080,335.38,545.24,768.70,835.54,polygon,"335.38,700.20;336.36,689.43;335.38,675.23;338.37,669.85;349.92,665.54;355.21,651.44;362.26,640.86;375.78,628.52;387.53,615.01;388.70,605.61;397.52,593.27;405.74,590.92;416.32,592.68;419.26,589.16;413.97,582.69;409.27,571.53;406.33,566.24;402.22,564.48;391.64,559.78;390.47,549.20;395.17,546.26;420.43,546.90;429.83,545.73;445.11,545.73;456.27,547.49;466.80,549.35;469.25,551.36;475.37,549.74;477.81,547.29;489.27,545.24;500.68,546.07;509.64,549.35;517.43,552.58;523.11,554.25;527.22,556.69;529.67,564.04;527.22,566.49;518.65,567.71;506.41,567.27;497.01,567.27;487.61,568.10;482.71,572.17;480.26,581.57;471.69,592.19;468.85,597.87;468.46,601.15;463.03,621.03;467.14,658.05;476.54,686.25;485.36,720.33;500.63,717.39;507.09,712.69;507.68,703.29;510.03,694.48;512.38,683.31;514.15,672.74;514.15,662.16;521.78,645.71;533.53,629.26;535.88,623.38;554.10,618.09;584.06,616.92;610.50,615.16;628.13,606.93;654.57,598.12;682.19,591.65;711.56,590.48;730.95,588.13;749.75,590.48;743.29,599.29;750.93,606.93;749.17,612.81;714.40,644.48;694.67,660.69;681.30,678.32;690.46,687.47;713.72,688.21;736.98,690.31;753.18,700.16;759.55,705.10;763.76,711.47;758.86,722.73;764.49,738.25;768.70,769.29;760.23,790.44;739.81,808.75;723.61,819.33;684.83,821.44;669.99,814.39;656.63,801.70;651.68,791.13;617.11,782.66;608.64,786.18;600.22,812.97;591.75,824.96;578.34,835.54;576.96,830.59;586.12,816.49;588.91,805.91;586.12,796.76;536.03,793.97;509.25,790.44;496.57,789.71;491.52,780.94;483.00,762.93;481.00,761.90;469.39,770.07;451.03,761.55;466.01,741.82;454.12,730.27;447.31,729.92;396.98,729.24;349.14,730.81;358.64,704.61;336.56,702.95",,335.38,545.24,768.70,835.54,
5b25b408e3140b05,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0109/0628_17.xml,Bbox_0109/MP_SEL_013228.jpg,train,1920,1080,1003.88,98.12,1180.69,442.49,box,,,1003.88,98.12,1180.69,442.49,
5b5a8a312ade324c,aihub189_polygon_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/폴리곤세크멘테이션/Polygon_1_new.zip,Polygon_0206/P0918_02.xml,Polygon_0206/MP_SEL_213771_P008068.jpg,train,1920,1080,787.60,525.56,822.35,620.70,polygon,"805.90,618.80;804.49,614.80;803.31,610.67;803.11,606.54;803.50,604.57;805.08,600.63;811.96,599.06;812.95,596.50;813.93,589.02;811.96,584.50;809.41,572.89;805.47,572.10;804.88,570.72;806.45,557.54;803.84,547.70;803.66,540.64;803.35,533.93;800.22,534.91;795.79,535.23;791.36,535.56;787.60,533.43;788.25,532.12;791.85,531.29;795.30,530.64;798.92,529.81;800.89,527.53;803.84,525.88;805.14,525.56;807.44,526.21;807.77,529.66;818.75,527.69;819.74,528.02;820.39,529.99;817.28,530.31;812.20,531.47;808.09,532.61;806.45,534.58;805.63,541.46;807.60,547.86;810.39,562.28;815.47,586.23;816.94,593.61;818.42,596.89;820.56,599.18;821.70,602.95;822.35,607.38;820.88,612.30;819.58,615.09;818.26,616.57;814.48,616.89;812.85,618.05;810.72,619.68;808.76,620.66;808.42,620.66;807.20,620.70",,787.60,525.56,822.35,620.70,
5cb7d4e2b43a0915,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0076/0626_11.xml,Bbox_0076/MP_SEL_008730.jpg,train,1920,1080,879.09,671.21,949.45,739.74,box,,,879.09,671.21,949.45,739.74,
5d46d45ebc214bf1,aihub189_polygon_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/폴리곤세크멘테이션/Polygon_1_new.zip,Polygon_0253/P0919_19.xml,Polygon_0253/MP_TW_P000950.jpg,train,1920,1080,1345.83,667.53,1444.50,808.64,polygon,"1346.40,672.53;1375.61,672.73;1378.50,669.03;1388.71,668.23;1394.90,669.63;1437.00,667.53;1442.61,670.03;1443.90,674.33;1444.50,677.53;1442.11,682.13;1437.30,683.03;1434.11,682.83;1430.61,681.03;1397.00,682.03;1390.90,685.33;1390.90,685.93;1391.22,743.83;1393.71,748.18;1394.07,780.27;1392.92,807.48;1386.44,807.34;1380.53,808.64;1378.09,682.64;1366.28,682.06;1361.53,684.08;1352.89,684.51;1345.83,683.07;1348.57,677.60",,1345.83,667.53,1444.50,808.64,
5dd03f0d5d1f6261,aihub189_polygon_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/폴리곤세크멘테이션/Polygon_1_new.zip,Polygon_0149/P0916_05.xml,Polygon_0149/MP_KSC_P000618.jpg,train,1920,1080,976.39,479.26,1018.89,551.68,polygon,"1005.90,480.05;987.40,482.02;985.24,485.17;996.85,487.33;1000.98,537.70;997.64,538.69;999.41,543.02;989.18,544.00;983.67,540.46;979.73,540.46;976.39,544.59;977.57,548.33;982.88,550.30;990.36,550.30;995.87,550.89;999.21,550.10;1005.51,547.35;1008.26,545.77;1011.80,548.33;1014.95,551.68;1017.71,549.31;1018.89,541.84;1017.31,539.28;1013.18,536.92;1012.39,541.05;1010.03,540.66;1005.90,533.38;1000.19,485.56;1008.46,484.58;1010.62,479.26",,976.39,479.26,1018.89,551.68,
5ee682f73408055f,aihub189_polygon_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/폴리곤세크멘테이션/Polygon_1_new.zip,Polygon_0298/P0921_06.xml,Polygon_0298/MP_TW_P003292.jpg,train,1920,1080,1226.60,538.60,1484.90,1080.00,polygon,"1397.34,1078.00;1395.28,1057.88;1391.67,1055.30;1389.09,1028.47;1389.09,1023.31;1390.63,1000.61;1395.28,990.29;1396.52,986.78;1391.31,938.74;1389.55,921.09;1381.09,916.61;1372.88,907.63;1369.89,887.50;1366.90,868.05;1366.69,856.39;1367.16,852.16;1371.90,849.68;1367.16,806.13;1359.47,748.86;1357.46,731.73;1358.44,727.24;1357.71,709.54;1350.23,700.62;1349.25,694.12;1352.97,690.40;1356.73,688.90;1341.31,591.38;1339.04,583.90;1314.17,589.63;1311.95,593.86;1296.26,599.85;1292.03,598.35;1229.34,611.30;1226.60,603.56;1229.55,591.38;1288.06,579.16;1288.78,575.18;1305.96,572.71;1308.95,574.92;1314.17,574.20;1310.19,570.95;1328.87,565.74;1333.83,569.25;1365.20,561.51;1370.92,558.52;1368.91,549.07;1371.90,544.07;1383.62,543.35;1390.79,544.33;1399.51,544.59;1395.28,552.07;1459.00,538.60;1464.47,540.61;1467.93,546.86;1465.97,555.52;1415.45,566.72;1406.99,571.73;1391.82,574.92;1388.31,572.45;1371.90,576.68;1387.33,681.94;1394.56,680.44;1398.53,691.17;1397.03,697.88;1398.53,709.80;1412.72,721.26;1424.17,739.93;1425.41,749.63;1422.42,758.10;1429.13,774.76;1435.37,795.92;1437.07,817.07;1435.37,835.75;1433.10,847.93;1433.41,856.08;1438.21,855.51;1439.60,856.96;1436.04,860.11;1432.74,862.27;1431.71,866.45;1428.40,867.74;1426.65,866.30;1425.36,873.78;1426.08,883.58;1428.09,884.05;1428.66,895.40;1426.80,897.41;1426.96,899.99;1425.10,900.46;1424.38,898.86;1417.31,901.02;1417.10,907.52;1415.87,909.33;1420.72,947.31;1424.48,962.42;1432.33,987.09;1440.01,987.09;1464.26,1038.48;1484.90,1080.00;1447.08,1080.00",,1226.60,538.60,1484.90,1080.00,
61c179a89064ee14,aihub189_polygon_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/폴리곤세크멘테이션/Polygon_1_new.zip,Polygon_0298/P0921_06.xml,Polygon_0298/MP_TW_P003293.jpg,train,1920,1080,1223.87,733.84,1260.65,827.33,polygon,"1254.20,818.40;1250.86,820.04;1250.63,822.77;1249.84,826.87;1248.24,827.33;1246.31,827.33;1245.62,826.64;1243.12,818.45;1243.80,814.12;1242.78,812.64;1243.80,811.16;1245.28,810.70;1247.22,810.59;1248.13,810.48;1249.15,809.91;1248.70,806.95;1249.72,803.53;1250.97,802.62;1251.54,799.32;1239.82,738.28;1223.87,740.79;1224.10,737.03;1233.78,736.35;1242.09,733.95;1248.47,734.07;1249.95,735.32;1252.34,734.64;1255.42,734.64;1258.15,733.84;1259.63,735.21;1258.83,736.80;1256.90,736.91;1254.96,736.91;1253.37,737.26;1251.54,737.60;1249.61,738.17;1249.15,738.17;1250.97,769.60;1254.85,799.20;1260.65,813.09;1259.74,816.74;1259.63,818.79;1259.86,820.50;1259.40,822.20;1258.03,822.66;1255.76,822.09;1254.85,820.72",,1223.87,733.84,1260.65,827.33,
63f380759013c8d6,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0060/0625_08.xml,Bbox_0060/MP_SEL_006530.jpg,train,1920,1080,1506.44,395.77,1610.22,592.75,box,,,1506.44,395.77,1610.22,592.75,
647a6dd4c314bda9,aihub189_polygon_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/폴리곤세크멘테이션/Polygon_1_new.zip,Polygon_0272/P0920_08.xml,Polygon_0272/MP_TW_P001896.jpg,train,1920,1080,583.08,544.55,670.83,783.00,polygon,"614.03,544.55;670.83,557.28;670.83,563.65;670.83,564.63;669.36,566.58;634.59,563.16;641.94,698.29;645.37,696.83;649.28,696.34;649.28,700.25;649.28,703.68;645.86,709.56;647.32,713.47;650.26,732.08;639.49,755.58;642.92,764.88;635.57,765.37;631.66,757.05;625.78,760.97;623.82,775.66;616.97,783.00;608.15,783.00;606.20,780.06;604.24,770.76;602.77,762.93;600.32,762.44;597.87,762.93;583.08,778.74;584.06,768.95;594.84,752.30;598.26,744.47;604.63,735.16;627.64,734.18;627.15,723.90;627.15,719.50;630.09,715.58;632.05,716.56;630.09,563.30;629.01,558.06;612.95,553.81",,583.08,544.55,670.83,783.00,
657e4f1ff710de34,aihub189_polygon_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/폴리곤세크멘테이션/Polygon_1_new.zip,Polygon_0299/P0921_07.xml,Polygon_0299/MP_TW_P003314.jpg,train,1920,1080,2.17,369.03,60.85,469.81,polygon,"5.28,370.27;25.60,372.14;26.01,369.03;37.00,369.24;37.00,372.97;53.20,376.50;52.56,380.43;35.76,379.19;26.84,425.02;26.84,433.73;26.43,443.06;39.29,453.01;49.03,449.48;56.50,444.72;60.64,449.48;60.85,454.67;60.23,462.96;54.01,465.04;47.99,458.19;26.43,457.36;23.53,465.66;17.51,469.81;13.16,460.89;4.03,461.72;2.17,457.57;3.41,447.20;12.33,442.85;18.13,448.03;18.96,426.88;18.96,405.94;23.94,376.08;5.28,375.25",,2.17,369.03,60.85,469.81,
6750874b04c80fe7,aihub189_polygon_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/폴리곤세크멘테이션/Polygon_1_new.zip,Polygon_0297/P0921_05.xml,Polygon_0297/MP_TW_P003221.jpg,train,1920,1080,902.70,525.40,1113.08,689.01,polygon,"1108.50,634.94;1111.33,646.66;1107.35,660.46;1099.29,665.58;1088.32,668.30;1088.22,655.66;1069.66,656.37;1037.77,657.16;997.24,663.57;992.51,669.88;974.20,669.88;956.89,649.60;952.16,645.87;950.41,664.76;945.68,685.04;942.74,685.61;938.48,689.01;928.77,685.11;929.37,659.09;938.98,645.08;939.91,640.78;950.90,552.00;953.20,533.20;903.10,537.70;902.70,529.10;960.50,525.40;960.90,536.00;959.76,552.71;950.80,632.72;965.42,644.69;1015.30,644.98;1060.09,642.90;1078.00,634.23;1080.55,628.14;1103.12,624.55;1112.37,625.63;1113.08,631.00",,902.70,525.40,1113.08,689.01,
68612c2c54471558,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0047/0624_08.xml,Bbox_0047/MP_SEL_005059.jpg,train,3328,1872,1567.58,1007.27,1635.25,1095.23,box,,,1567.58,1007.27,1635.25,1095.23,
6c11c0afa8eb6fc9,aihub189_polygon_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/폴리곤세크멘테이션/Polygon_1_new.zip,Polygon_0299/P0921_07.xml,Polygon_0299/MP_TW_P003306.jpg,train,1920,1080,886.30,464.30,914.32,530.17,polygon,"895.66,464.33;903.30,464.30;902.30,467.50;914.32,467.44;914.32,469.00;900.60,469.90;897.73,506.15;897.21,515.48;902.22,520.32;906.37,518.25;908.45,514.62;911.21,516.52;911.73,523.60;910.00,526.89;905.85,526.37;904.47,522.39;897.90,522.39;896.00,527.40;891.51,530.17;889.26,527.92;888.92,520.15;893.58,512.37;894.97,470.03;886.30,469.00;887.10,466.10;895.10,467.00",,886.30,464.30,914.32,530.17,
70692e927fe26e8c,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0101/0628_09.xml,Bbox_0101/MP_SEL_011810.jpg,train,1920,1080,381.11,669.65,459.06,832.70,box,,,381.11,669.65,459.06,832.70,
70cf14ace785e21d,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0113/0701_04.xml,Bbox_0113/MP_SEL_013820.jpg,train,1920,1080,1229.48,773.66,1593.53,1080.00,box,,,1229.48,773.66,1593.53,1080.00,
710dbbb79cdf679f,aihub189_polygon_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/폴리곤세크멘테이션/Polygon_1_new.zip,Polygon_0272/P0920_08.xml,Polygon_0272/MP_TW_P001882.jpg,train,1920,1080,1215.23,515.03,1390.94,896.69,polygon,"1297.43,515.03;1310.40,520.19;1321.08,521.27;1321.92,525.11;1338.95,528.47;1345.08,528.11;1350.00,531.71;1350.48,535.43;1372.43,545.03;1370.27,551.27;1358.40,551.51;1345.67,547.67;1336.31,590.02;1329.14,625.55;1336.91,642.28;1341.08,664.97;1324.07,699.61;1307.64,710.36;1304.06,705.58;1279.27,780.23;1283.45,797.84;1295.10,812.47;1320.78,845.03;1390.94,847.72;1387.18,852.82;1381.27,853.51;1380.67,860.41;1365.77,869.52;1331.58,869.02;1308.37,852.42;1288.07,829.12;1284.07,825.61;1280.87,828.52;1279.78,834.71;1271.57,835.72;1278.89,847.54;1282.62,861.64;1281.37,869.10;1274.53,883.00;1267.69,888.60;1257.32,894.61;1251.72,896.69;1234.31,895.44;1222.90,886.32;1215.23,872.42;1217.92,850.64;1228.08,839.66;1224.55,833.86;1232.02,831.16;1244.88,827.63;1247.36,826.60;1246.96,821.62;1250.89,819.96;1262.71,775.16;1255.74,774.11;1248.77,769.38;1248.52,757.68;1259.71,718.62;1262.70,716.14;1277.14,719.87;1311.60,610.45;1324.06,562.90;1323.04,560.30;1327.36,546.91;1323.47,543.74;1315.26,535.39;1311.80,534.24;1306.19,531.07;1301.72,528.34;1290.49,526.03;1287.32,523.87;1292.65,515.95",,1215.23,515.03,1390.94,896.69,
72d6975ef7a3f79d,aihub189_polygon_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/폴리곤세크멘테이션/Polygon_1_new.zip,Polygon_0293/P0921_01.xml,Polygon_0293/MP_TW_P003047.jpg,train,1920,1080,463.54,102.85,539.89,203.68,polygon,"463.54,102.85;478.25,104.25;482.15,104.05;504.25,106.85;504.75,110.55;487.04,106.85;482.52,174.99;498.42,190.37;519.67,186.74;525.72,184.15;526.24,178.28;531.25,176.55;537.29,180.52;539.71,185.02;539.89,189.16;537.47,193.31;534.88,194.87;529.69,193.66;526.06,190.20;496.00,193.14;483.55,184.67;483.73,200.22;480.10,203.68;476.82,203.33;474.40,194.00;478.37,164.80;480.47,107.48;464.09,105.40",,463.54,102.85,539.89,203.68,
74c9d3e988d017dd,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0147/0702_24.xml,Bbox_0147/MP_SEL_021779.jpg,train,1920,1080,1848.82,358.05,1920.00,444.02,box,,,1848.82,358.05,1920.00,444.02,
78b9088dee92a54c,aihub189_polygon_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/폴리곤세크멘테이션/Polygon_1_new.zip,Polygon_0272/P0920_08.xml,Polygon_0272/MP_TW_P001882.jpg,train,1920,1080,1420.34,791.28,1600.94,856.06,polygon,"1580.30,798.72;1594.70,804.24;1600.34,807.36;1600.94,801.60;1591.58,797.40;1577.54,793.20;1565.42,791.28;1558.34,793.08;1555.58,793.68;1541.90,804.60;1533.74,814.80;1487.54,814.44;1423.58,812.64;1420.34,826.44;1430.78,833.52;1470.14,835.56;1471.62,835.76;1472.62,833.86;1486.42,820.96;1499.32,819.25;1518.52,822.36;1530.42,826.45;1535.52,835.86;1543.02,837.96;1548.02,847.66;1560.02,856.06;1589.62,854.56;1597.32,840.96;1599.42,825.25;1595.82,812.96",,1420.34,791.28,1600.94,856.06,
7941a4e6c70fd693,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0047/0624_08.xml,Bbox_0047/MP_SEL_005063.jpg,val,3328,1872,190.71,877.88,283.29,1041.95,box,,,190.71,877.88,283.29,1041.95,
7b2cde469b2d814a,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0038/0621_12.xml,Bbox_0038/MP_SEL_004191.jpg,train,1920,1080,1677.20,520.71,1751.44,629.22,box,,,1677.20,520.71,1751.44,629.22,
7b554131a4518c0c,aihub189_polygon_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/폴리곤세크멘테이션/Polygon_1_new.zip,Polygon_0293/P0921_01.xml,Polygon_0293/MP_TW_P003046.jpg,train,1920,1080,557.84,116.42,625.13,210.75,polygon,"564.74,116.97;578.29,119.36;570.68,187.96;579.86,198.95;603.64,196.65;607.74,196.65;614.46,190.42;619.71,190.42;623.98,192.88;625.13,200.43;623.98,205.51;619.22,208.29;614.30,206.66;609.87,201.90;590.19,203.71;577.73,202.56;569.37,193.54;568.22,206.17;566.58,209.93;564.94,210.75;560.67,206.66;569.89,130.11;568.94,121.85;558.54,119.72;557.84,116.42",,557.84,116.42,625.13,210.75,
7b798168667bbf58,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0018/0620_04.xml,Bbox_0018/MP_SEL_002113.jpg,train,1920,1080,270.40,513.15,366.10,680.70,box,,,270.40,513.15,366.10,680.70,
7c28782fbadb8257,aihub189_polygon_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/폴리곤세크멘테이션/Polygon_1_new.zip,Polygon_0299/P0921_07.xml,Polygon_0299/MP_TW_P003305.jpg,train,1920,1080,657.25,442.98,684.95,510.32,polygon,"672.27,497.07;675.01,500.38;677.75,499.66;679.91,494.04;682.07,493.61;684.95,498.51;684.95,504.99;682.07,508.16;677.75,506.43;676.74,503.40;669.54,503.40;668.10,510.20;663.63,510.32;661.76,503.26;664.50,497.21;665.07,489.44;665.36,481.95;663.63,471.58;664.74,455.94;668.05,453.93;668.63,444.85;657.25,444.57;658.26,442.98;683.61,444.13;683.61,445.43;671.08,445.43;670.36,456.52;670.36,466.31;669.78,479.41;668.49,492.23",,657.25,442.98,684.95,510.32,
7ca59759d1644703,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0132/0702_09.xml,Bbox_0132/MP_SEL_018508.jpg,train,1920,1080,75.79,745.93,173.62,898.75,box,,,75.79,745.93,173.62,898.75,
827342360c57af94,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0088/0627_09.xml,Bbox_0088/MP_SEL_010132.jpg,val,1920,1080,1249.71,495.85,1320.30,605.31,box,,,1249.71,495.85,1320.30,605.31,
830a9914633d7560,aihub189_bbox_scooter_candidate,/home/ddobagi/Downloads/한이음 드림업 데이터셋/인도보행 영상/바운딩박스/Bbox_1_new.zip,Bbox_0065/0625_13.xml,Bbox_0065/MP_SEL_007095.jpg,train,1920,1080,1178.98,50.74,1252.90,140.30,box,,,1178.98,50.74,1252.90,140.30,
