review_id,review_order,source_split,source_chunk_id,chunk_review_id,issue_type,priority_score,recommended_review_action,image_path,label_path,overlay_path,crop_path,gt_damage_area_count,pred_damage_area_count,tp_damage_area_count,fn_damage_area_count,fp_damage_area_count,gt_damaged_block_count,pred_damaged_block_count,matched_damaged_block_count,min_gt_damage_area_norm_area,max_fp_damage_area_conf,has_near_miss_iou_025_050,gt_damage_area_boxes,pred_damage_area_boxes,fn_damage_area_boxes,fp_damage_area_boxes,review_decision,bbox_source,review_notes,allowed_review_decisions
tactile3-da-final-022,22,val,03200_03327,tactile3-da-001,mixed_fn_fp_damage_area,92.9576,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20210724_0000002242.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20210724_0000002242.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/022_mixed_fn_fp_damage_area_001_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_1_2_20210724_0000002242.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/022_mixed_fn_fp_damage_area_001_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_1_2_20210724_0000002242.jpg,3,9,0,3,9,1,1,1,0.003297,0.3915,False,"2:0.642352,0.547143,0.136882,0.032857;2:0.578032,0.801879,0.083028,0.066616;2:0.261828,0.661906,0.047391,0.069565","2:0.498785,0.304978,0.442315,0.086088:0.3915;2:0.502511,0.400827,0.432241,0.278081:0.3762;2:0.472140,0.059838,0.262001,0.118329:0.2313;2:0.573760,0.684488,0.109734,0.318620:0.1488;2:0.444505,0.133517,0.180006,0.029705:0.0869;2:0.395530,0.489527,0.279778,0.099135:0.0629;2:0.500721,0.122424,0.383375,0.240595:0.0583;2:0.499663,0.072224,0.356323,0.139798:0.0581;2:0.494994,0.056070,0.362841,0.109654:0.0541","2:0.642352,0.547143,0.136882,0.032857;2:0.578032,0.801879,0.083028,0.066616;2:0.261828,0.661906,0.047391,0.069565","2:0.498785,0.304978,0.442315,0.086088:0.3915;2:0.502511,0.400827,0.432241,0.278081:0.3762;2:0.472140,0.059838,0.262001,0.118329:0.2313;2:0.573760,0.684488,0.109734,0.318620:0.1488;2:0.444505,0.133517,0.180006,0.029705:0.0869;2:0.395530,0.489527,0.279778,0.099135:0.0629;2:0.500721,0.122424,0.383375,0.240595:0.0583;2:0.499663,0.072224,0.356323,0.139798:0.0581;2:0.494994,0.056070,0.362841,0.109654:0.0541",,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-023,23,val,03968_04095,tactile3-da-001,mixed_fn_fp_damage_area,91.8694,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_3_2_20211015_0000645600.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_3_2_20211015_0000645600.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/023_mixed_fn_fp_damage_area_001_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_3_2_20211015_0000645600.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/023_mixed_fn_fp_damage_area_001_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_3_2_20211015_0000645600.jpg,3,14,2,1,12,1,1,1,0.003735,0.6178,True,"2:0.464067,0.355348,0.091254,0.101587;2:0.506924,0.570820,0.063062,0.059233;2:0.649632,0.860965,0.094278,0.114286","2:0.460671,0.474454,0.112964,0.130818:0.6178;2:0.490322,0.742519,0.034170,0.037424:0.1846;2:0.501221,0.570298,0.024727,0.021603:0.1512;2:0.449495,0.328280,0.025923,0.023379:0.1159;2:0.660410,0.860402,0.065752,0.108668:0.1149;2:0.481727,0.574756,0.019966,0.039980:0.0879;2:0.494336,0.575700,0.043492,0.038402:0.0825;2:0.660875,0.880369,0.063219,0.069658:0.0812;2:0.568500,0.155621,0.024817,0.012696:0.0804;2:0.490995,0.742316,0.044012,0.043711:0.0786;2:0.448311,0.350788,0.049999,0.083262:0.0748;2:0.461628,0.356429,0.078331,0.100009:0.0612;2:0.640264,0.850219,0.026498,0.087303:0.0574;2:0.662680,0.821348,0.068216,0.186283:0.0549","2:0.506924,0.570820,0.063062,0.059233","2:0.460671,0.474454,0.112964,0.130818:0.6178;2:0.490322,0.742519,0.034170,0.037424:0.1846;2:0.501221,0.570298,0.024727,0.021603:0.1512;2:0.449495,0.328280,0.025923,0.023379:0.1159;2:0.481727,0.574756,0.019966,0.039980:0.0879;2:0.494336,0.575700,0.043492,0.038402:0.0825;2:0.660875,0.880369,0.063219,0.069658:0.0812;2:0.568500,0.155621,0.024817,0.012696:0.0804;2:0.490995,0.742316,0.044012,0.043711:0.0786;2:0.448311,0.350788,0.049999,0.083262:0.0748;2:0.640264,0.850219,0.026498,0.087303:0.0574;2:0.662680,0.821348,0.068216,0.186283:0.0549",,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-024,24,val,04096_04223,tactile3-da-003,mixed_fn_fp_damage_area,91.3966,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_4_1_20211102_0000833284.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_4_1_20211102_0000833284.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/024_mixed_fn_fp_damage_area_003_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_4_1_20211102_0000833284.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/024_mixed_fn_fp_damage_area_003_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_4_1_20211102_0000833284.jpg,3,14,2,1,12,1,1,1,0.001177,0.4540,True,"2:0.450947,0.442014,0.194635,0.103857;2:0.486374,0.089893,0.199096,0.040777;2:0.580274,0.187462,0.043332,0.027165","2:0.581450,0.186693,0.046984,0.025153:0.6104;2:0.449285,0.443636,0.191396,0.091680:0.5767;2:0.525047,0.927607,0.288777,0.045152:0.4540;2:0.488801,0.104303,0.205373,0.012029:0.4153;2:0.507025,0.734043,0.282549,0.044470:0.3673;2:0.506290,0.555366,0.256678,0.031692:0.2489;2:0.454768,0.414344,0.180427,0.034533:0.1113;2:0.466357,0.554774,0.165744,0.027157:0.1103;2:0.450283,0.417672,0.189466,0.041208:0.0972;2:0.438885,0.919175,0.090040,0.027712:0.0971;2:0.478163,0.104720,0.197323,0.010398:0.0932;2:0.490777,0.295951,0.241705,0.030038:0.0626;2:0.470787,0.549626,0.160406,0.015805:0.0604;2:0.468090,0.551105,0.152797,0.017785:0.0585","2:0.486374,0.089893,0.199096,0.040777","2:0.525047,0.927607,0.288777,0.045152:0.4540;2:0.488801,0.104303,0.205373,0.012029:0.4153;2:0.507025,0.734043,0.282549,0.044470:0.3673;2:0.506290,0.555366,0.256678,0.031692:0.2489;2:0.454768,0.414344,0.180427,0.034533:0.1113;2:0.466357,0.554774,0.165744,0.027157:0.1103;2:0.450283,0.417672,0.189466,0.041208:0.0972;2:0.438885,0.919175,0.090040,0.027712:0.0971;2:0.478163,0.104720,0.197323,0.010398:0.0932;2:0.490777,0.295951,0.241705,0.030038:0.0626;2:0.470787,0.549626,0.160406,0.015805:0.0604;2:0.468090,0.551105,0.152797,0.017785:0.0585",,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-025,25,val,02432_02559,tactile3-da-025,damage_block_ok_area_missed,37.0000,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210728_0000046405.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210728_0000046405.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/025_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210728_0000046405.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/025_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210728_0000046405.jpg,3,0,0,3,0,1,1,1,0.000469,,False,"2:0.288980,0.344538,0.045666,0.021870;2:0.445912,0.365741,0.094845,0.017116;2:0.441828,0.465179,0.037730,0.012434",,"2:0.288980,0.344538,0.045666,0.021870;2:0.445912,0.365741,0.094845,0.017116;2:0.441828,0.465179,0.037730,0.012434",,,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-026,26,val,02816_02943,tactile3-da-025,damage_block_ok_area_missed,37.0000,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210908_0000465578.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210908_0000465578.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/026_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210908_0000465578.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/026_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210908_0000465578.jpg,3,0,0,3,0,1,1,1,0.004258,,False,"2:0.621746,0.785655,0.122401,0.036457;2:0.410710,0.645770,0.080194,0.053101;2:0.557846,0.481791,0.106669,0.141794",,"2:0.621746,0.785655,0.122401,0.036457;2:0.410710,0.645770,0.080194,0.053101;2:0.557846,0.481791,0.106669,0.141794",,,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-027,27,val,02816_02943,tactile3-da-026,damage_block_ok_area_missed,37.0000,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210923_0000534509.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210923_0000534509.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/027_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210923_0000534509.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/027_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210923_0000534509.jpg,3,0,0,3,0,1,1,1,0.000249,,False,"2:0.396515,0.241715,0.031078,0.014263;2:0.393978,0.392546,0.018393,0.013550;2:0.457448,0.861406,0.054643,0.039498",,"2:0.396515,0.241715,0.031078,0.014263;2:0.393978,0.392546,0.018393,0.013550;2:0.457448,0.861406,0.054643,0.039498",,,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-028,28,val,02944_03071,tactile3-da-025,damage_block_ok_area_missed,37.0000,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20211011_0000617303.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20211011_0000617303.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/028_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20211011_0000617303.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/028_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20211011_0000617303.jpg,3,0,0,3,0,1,1,1,0.002555,,False,"2:0.700394,0.936882,0.040619,0.076493;2:0.666589,0.693607,0.044246,0.080378;2:0.567615,0.313191,0.141634,0.018038",,"2:0.700394,0.936882,0.040619,0.076493;2:0.666589,0.693607,0.044246,0.080378;2:0.567615,0.313191,0.141634,0.018038",,,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-029,29,val,03200_03327,tactile3-da-025,damage_block_ok_area_missed,37.0000,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20210726_0000096327.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20210726_0000096327.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/029_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_2_20210726_0000096327.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/029_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_2_20210726_0000096327.jpg,3,0,0,3,0,1,1,1,0.000142,,False,"2:0.613963,0.190022,0.093177,0.012188;2:0.555765,0.013450,0.024909,0.005705;2:0.587344,0.068986,0.021191,0.015270",,"2:0.613963,0.190022,0.093177,0.012188;2:0.555765,0.013450,0.024909,0.005705;2:0.587344,0.068986,0.021191,0.015270",,,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-030,30,val,03840_03967,tactile3-da-025,damage_block_ok_area_missed,37.0000,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_4_20210811_0000165495.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_4_20210811_0000165495.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/030_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_4_20210811_0000165495.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/030_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_4_20210811_0000165495.jpg,3,0,0,3,0,1,1,1,0.001091,,False,"2:0.384814,0.445238,0.179974,0.107619;2:0.541474,0.092607,0.030725,0.035498;2:0.608787,0.092453,0.028517,0.044940",,"2:0.384814,0.445238,0.179974,0.107619;2:0.541474,0.092607,0.030725,0.035498;2:0.608787,0.092453,0.028517,0.044940",,,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-031,31,val,03840_03967,tactile3-da-026,damage_block_ok_area_missed,37.0000,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_4_20211014_0000652306.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_4_20211014_0000652306.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/031_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_4_20211014_0000652306.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/031_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_4_20211014_0000652306.jpg,3,0,0,3,0,1,1,1,0.000573,,False,"2:0.447614,0.366255,0.034114,0.060347;2:0.630802,0.224933,0.032262,0.017749;2:0.406673,0.679077,0.034622,0.035540",,"2:0.447614,0.366255,0.034114,0.060347;2:0.630802,0.224933,0.032262,0.017749;2:0.406673,0.679077,0.034622,0.035540",,,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-032,32,val,04224_04351,tactile3-da-025,damage_block_ok_area_missed,37.0000,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_5_1_20210911_0000504898.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_5_1_20210911_0000504898.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/032_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_5_1_20210911_0000504898.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/032_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_5_1_20210911_0000504898.jpg,3,0,0,3,0,1,1,1,0.000579,,False,"2:0.376075,0.057380,0.040592,0.014263;2:0.501022,0.261698,0.199154,0.023534;2:0.399379,0.385638,0.065962,0.020602",,"2:0.376075,0.057380,0.040592,0.014263;2:0.501022,0.261698,0.199154,0.023534;2:0.399379,0.385638,0.065962,0.020602",,,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-033,33,val,04352_04479,tactile3-da-025,damage_block_ok_area_missed,37.0000,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_5_1_20211006_0000600560.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_5_1_20211006_0000600560.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/033_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_5_1_20211006_0000600560.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/033_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_5_1_20211006_0000600560.jpg,3,0,0,3,0,1,1,1,0.000610,,False,"2:0.582060,0.616457,0.030888,0.081874;2:0.606055,0.728120,0.081239,0.017269;2:0.358128,0.260382,0.044255,0.013780",,"2:0.582060,0.616457,0.030888,0.081874;2:0.606055,0.728120,0.081239,0.017269;2:0.358128,0.260382,0.044255,0.013780",,,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-034,34,val,04352_04479,tactile3-da-026,damage_block_ok_area_missed,37.0000,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_5_1_20211006_0000600561.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_5_1_20211006_0000600561.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/034_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_5_1_20211006_0000600561.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/034_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_5_1_20211006_0000600561.jpg,3,0,0,3,0,1,1,1,0.000418,,False,"2:0.554595,0.122774,0.050038,0.057949;2:0.572256,0.180309,0.027472,0.019592;2:0.382286,0.095718,0.042339,0.009861",,"2:0.554595,0.122774,0.050038,0.057949;2:0.572256,0.180309,0.027472,0.019592;2:0.382286,0.095718,0.042339,0.009861",,,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-035,35,val,04480_04607,tactile3-da-025,damage_block_ok_area_missed,37.0000,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_5_2_20211020_0000671327.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_5_2_20211020_0000671327.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/035_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_5_2_20211020_0000671327.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/035_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_5_2_20211020_0000671327.jpg,3,0,0,3,0,1,1,1,0.001670,,False,"2:0.496815,0.235823,0.217555,0.096835;2:0.592216,0.053819,0.029399,0.074662;2:0.476339,0.124393,0.029085,0.057427",,"2:0.496815,0.235823,0.217555,0.096835;2:0.592216,0.053819,0.029399,0.074662;2:0.476339,0.124393,0.029085,0.057427",,,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-036,36,val,04480_04607,tactile3-da-026,damage_block_ok_area_missed,37.0000,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_5_2_20211022_0000687808.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_5_2_20211022_0000687808.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/036_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_5_2_20211022_0000687808.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/036_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_5_2_20211022_0000687808.jpg,3,0,0,3,0,1,1,1,0.003465,,False,"2:0.341558,0.892636,0.051113,0.164000;2:0.629012,0.933494,0.046932,0.073826;2:0.624021,0.802912,0.059363,0.089019",,"2:0.341558,0.892636,0.051113,0.164000;2:0.629012,0.933494,0.046932,0.073826;2:0.624021,0.802912,0.059363,0.089019",,,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-037,37,val,02304_02431,tactile3-da-025,damage_block_ok_area_missed,27.0000,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210722_0000038831.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210722_0000038831.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/037_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210722_0000038831.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/037_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210722_0000038831.jpg,3,1,1,2,0,1,1,1,0.005831,,False,"2:0.499852,0.527714,0.400845,0.160000;2:0.382714,0.143284,0.112243,0.051948;2:0.592120,0.153391,0.239202,0.034694","2:0.505574,0.527917,0.403984,0.151704:0.8177","2:0.382714,0.143284,0.112243,0.051948;2:0.592120,0.153391,0.239202,0.034694",,,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-038,38,val,02432_02559,tactile3-da-026,damage_block_ok_area_missed,27.0000,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210727_0000024234.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210727_0000024234.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/038_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210727_0000024234.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/038_damage_block_ok_area_missed_026_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210727_0000024234.jpg,3,1,1,2,0,1,1,1,0.005621,,False,"2:0.516979,0.480958,0.360802,0.177527;2:0.370929,0.070479,0.040925,0.137352;2:0.637672,0.081582,0.065772,0.156269","2:0.531238,0.511842,0.304270,0.238926:0.3754","2:0.370929,0.070479,0.040925,0.137352;2:0.637672,0.081582,0.065772,0.156269",,,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-039,39,val,02432_02559,tactile3-da-027,damage_block_ok_area_missed,27.0000,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210729_0000026437.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210729_0000026437.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/039_damage_block_ok_area_missed_027_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210729_0000026437.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/039_damage_block_ok_area_missed_027_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210729_0000026437.jpg,3,1,1,2,0,1,1,1,0.000122,,False,"2:0.500769,0.564531,0.026797,0.034694;2:0.608275,0.443882,0.017020,0.007143;2:0.493040,0.933457,0.019265,0.013429","2:0.499652,0.563297,0.031472,0.032869:0.8368","2:0.608275,0.443882,0.017020,0.007143;2:0.493040,0.933457,0.019265,0.013429",,,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-040,40,val,02560_02687,tactile3-da-025,damage_block_ok_area_missed,27.0000,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210808_0000123960.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210808_0000123960.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/040_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210808_0000123960.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/040_damage_block_ok_area_missed_025_damage_block_ok_area_missed_aihub513_tactile_2_09_1_1_1_1_20210808_0000123960.jpg,3,1,1,2,0,1,1,1,0.000233,,False,"2:0.561296,0.430203,0.114165,0.118027;2:0.567052,0.035683,0.022833,0.010188;2:0.439747,0.450457,0.067049,0.021802","2:0.561378,0.430648,0.126660,0.115692:0.8729","2:0.567052,0.035683,0.022833,0.010188;2:0.439747,0.450457,0.067049,0.021802",,,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
